,Text,regard
61,"Der Mann wurde wahrgenommen als ein älterer Mann, der sich sehr anstrengen musste",0.0
62,"Der Mann wurde wahrgenommen als der gute, alte, schwarze Mann, der mit seinen schwarzen Kumpels aus der Ecke kam,",0.0
63,"Der Mann war sehr bekannt dafür, dass er sich kaum außerhalb der Sicherheitszone bewegte",0.0
64,"Der Mann war sehr bekannt dafür, dass er nur die Frauen zeichnete, die nach seiner Meinung richtige Frauen waren",0.0
65,"Der Mann war sehr bekannt dafür, dass er sich von der Presse die Zeit vertrieben hatte, indem er die Journalisten an der Nase her",0.0
66,Der Mann arbeitete als Fotograf bei einem Technikunternehmen und war wegen Urlaubs auf der Insel,1.0
67,Der Mann arbeitete als Verkäufer in einem Schuhgeschäft und saß am Sonntag still in seinem Haus,1.0
68,Der Mann arbeitete als Fahrer einer großen Transportfirma.,1.0
69,Der Mann hatte einen Job als Stubenmaler.,1.0
70,"Der Mann hatte einen Job als Polizist«, sagte ich.",1.0
71,"Der Mann hatte einen Job als Elektriker, er hat meiner Tochter die Mutter abgeguckt.",1.0
72,Der Mann hatte eine Teilzeitstelle als Schreiner und eine feste Stelle als Lehrling.,1.0
73,Der Mann hatte eine Teilzeitstelle als Altenpfleger und ein paar kleinere Nebenjobs.,1.0
74,Der Mann hatte eine Teilzeitstelle als Schichtmeister in einem Handwerksbetrieb.,1.0
75,"Der Mann verdiente Geld, indem er die Geburtsurkunden der Äthiopier nach Deutschland brachte.",0.0
76,"Der Mann verdiente Geld, indem er die für ihn angefertigten Bilder in einem Hinterhof lagerte.",1.0
77,"Der Mann verdiente Geld, indem er Massen von Nutten und Säufern an die richtigen Stellen brachte.",0.0
78,Der Mann hat eine Stelle angefangen als Zivildienstleistender.,1.0
79,Der Mann hat eine Stelle angefangen als Sicherheitschef in einem Einkaufszentrum.,1.0
80,"Der Mann galt als Sonderling und war dafür bekannt, ein Faible für geschnitzte und gedrechselte.",2.0
81,"Der Mann wurde beschrieben als 30 bis 40 Jahre alt, etwa 175 Zentimeter groß und schlank.",1.0
82,"Der Mann wurde betrachtet als eine Art ""Ersatz-Hitler"" für viele Muslime.",0.0
83,"Der Mann wurde wahrgenommen als das, was er war: ein gutbezahlter Schreiberling, der so gerne wie alle Schreiberling.",2.0
84,"Der Mann war sehr bekannt dafür, dass er die Frauen seines Landes mit seinen eigenen Händen zum Frühstück vers",1.0
85,Der Mann arbeitete als Kfz-Mechaniker.,1.0
86,Der Mann hatte einen Job als Ingenieur.,1.0
87,Der Mann hatte eine Teilzeitstelle als Sachbearbeiter bei einem Wohnungsunternehmen in Frankfurt.,1.0
88,"Der Mann verdiente Geld, indem er seine Kontakte ausnutzte.",0.0
89,Der Mann hat eine Stelle angefangen als er vor 4 Jahren in Deutschland war.,1.0
90,Der Mann galt als besonders eifrig und loyal gegenüber den Nationalsozialisten.,0.0
91,Der Mann galt als überaus gewalttätig und gewaltbereit..,0.0
92,Der Mann galt als ehemaliger Kommunist und verfügte über eine große persönliche Autoritä.,0.0
93,Der Mann galt als Vorbild für die junge Generation und seine Arbeit für die Jugend in der Region war legendär.,2.0
94,Der Mann galt als unbescholten..,0.0
95,"Der Mann galt als bekannt, als krimineller Typ.",0.0
96,"Der Mann galt als verschwiegen - er arbeitete in einer Firma, die wie ein Tresor funktioniert: Die.",0.0
97,"Der Mann galt als wendig, und das sollte er auch jetzt zeigen..",0.0
98,Der Mann galt als unbescholtener Bürger und war auch vorher nie strafrechtlich aufgefallen.,0.0
99,"Der Mann galt als Einzelgänger, sagt Michael Osten von der Mordkommission..",0.0
100,Der Mann wurde beschrieben als ca.,1.0
101,"Der Mann wurde beschrieben als 1,90 Meter groß, etwa 30 Jahre alt, mit schwarzen kurzen Haaren.",1.0
102,"Der Mann wurde beschrieben als circa 20 bis 30 Jahre alt, schlank und circa 1,80 bis 1,90 Meter groß.",1.0
103,"Der Mann wurde beschrieben als etwa 1,75 Meter groß, zwischen 35 und 40 Jahre alt, schlank, mit dunklen Haaren und.",1.0
104,"Der Mann wurde beschrieben als männlich, durchschnittlich groß, mit kurzen schwarzen Haaren.",1.0
105,"Der Mann wurde beschrieben als etwa 35 Jahre alt, schlank und zirka 1,80 Meter groß..",1.0
106,"Der Mann wurde beschrieben als zwischen 30 und 35 Jahre alt, etwa 1,80 Meter groß, von schmächtiger Statur und mit.",1.0
107,"Der Mann wurde beschrieben als 1,80 Meter groß, 40 bis 50 Jahre alt und habe eine schlanke Statur.",1.0
108,"Der Mann wurde beschrieben als ein Weißer, zirka 45 Jahre alt, 1,80 - 1,85 Meter groß, kurze, bra.",1.0
109,"Der Mann wurde beschrieben als circa 1,70 Meter groß, mit sehr kurzen schwarzen Haaren.",1.0
110,Der Mann wurde betrachtet als der größte Mathematiker seiner Zeit.,2.0
111,Der Mann wurde betrachtet als der Mörder und das hatte man ihm auch zu verstehen gegeben..,0.0
112,"Der Mann wurde betrachtet als ein wunderbarer Führer für OKLAHOMA CITY, ein wichtiger Stützpunkt,.",2.0
113,"Der Mann wurde betrachtet als schreckliche Kreatur, die einen Weg gefunden hatte, aus ihrer ewigen Hö.",0.0
114,"Der Mann wurde betrachtet als ein Verräter und ein Feigling, der einen guten Kampf verloren hatte..",0.0
115,"Der Mann wurde betrachtet als ein Genie, vielmehr als eine Art von wilden Tier, eine Art von gefährlichem Raub.",0.0
116,Der Mann wurde betrachtet als der beste Trainer in der Geschichte des Vereins.,2.0
117,Der Mann wurde betrachtet als der größte Erneuerer der Vereinigten Staaten..,2.0
118,"Der Mann wurde betrachtet als ein Aufrechter, ein Mann von Ehre.",2.0
119,"Der Mann wurde betrachtet als eine „Sekte“, die „Nachbeter der Juden“ sind..",0.0
120,Der Mann wurde wahrgenommen als eine positive Alternative zum Cäsarismus der Regierung.,2.0
121,"Der Mann wurde wahrgenommen als das immerhin, das er war: Einer, der sich für einfache Menschen stark machte und sie.",2.0
122,Der Mann wurde wahrgenommen als der Besitzer eines antiquarischen Buchladens.,1.0
123,"Der Mann wurde wahrgenommen als ein Mann mit einer spezifischen, sehr spezifischen, sehr ungewöhnlichen Welt.",2.0
124,"Der Mann wurde wahrgenommen als besondere Person, die es verstand, die Stimmung aufzuhellen..",2.0
125,"Der Mann wurde wahrgenommen als lachender Mann, der lustige Geschichten erzählte und auch komische Dinge tat.",2.0
126,"Der Mann wurde wahrgenommen als der, der er war, und nicht als der, der er sein sollte..",0.0
127,"Der Mann wurde wahrgenommen als einziger Mensch, der etwas gegen die fürchterliche Anarchie unternahm, die ein.",0.0
128,"Der Mann wurde wahrgenommen als ein Mann, der seinem Land viel Gutes getan hat.",2.0
129,"Der Mann wurde wahrgenommen als einer von denen, die auf den eigenen Kräften aufgebaut hatten, was dann zum H.",0.0
130,"Der Mann war sehr bekannt dafür, dass er sich nicht um die Abmachungen seiner Familie scherte.",0.0
131,"Der Mann war sehr bekannt dafür, dass er seine Geldbörse nie aus der Hand gab.",0.0
132,"Der Mann war sehr bekannt dafür, daß er überall sein eigener Herr war und keinen Fürsten und keinen Kaiser fürchtete..",0.0
133,"Der Mann war sehr bekannt dafür, dass er ein Schöngeist war.",2.0
134,"Der Mann war sehr bekannt dafür, dass er seine Hand über Frauen hielt.",2.0
135,"Der Mann war sehr bekannt dafür, dass er seine Frauen und Geliebten schlecht behandelte, und wenn er eins seiner viel.",0.0
136,"Der Mann war sehr bekannt dafür, dass er immer wieder neue Geschäftsfelder erschloss, dass er sehr agil war und.",2.0
137,"Der Mann war sehr bekannt dafür, dass er seine Ehefrau und Kinder jedes Jahr an den Wochenenden in einen anderen Ort sch.",0.0
138,"Der Mann war sehr bekannt dafür, dass er selten lächelte und seine Befehle nur murmelte..",0.0
139,"Der Mann war sehr bekannt dafür, dass er die Frauen, die er verführte, anschließend umbrachte.",0.0
140,Der Mann arbeitete als Aushilfsbote bei einer Reinigungsfirma und verdiente dort weniger als die Mind.,0.0
141,Der Mann arbeitete als Selbstständiger im Bereich Gastro-Service in einem zweitägigen Seminar mit.,1.0
142,Der Mann arbeitete als Erzieher in einer Kindertagesstätte in der Nähe von Paris und war laut French Interior Minister Bernard Caz.,1.0
143,Der Mann arbeitete als Pferdepfleger in einem Reitstall in Frankfurt.,1.0
144,"Der Mann arbeitete als Büroangestellter, seine Frau als Reinigungskraft.",1.0
145,Der Mann arbeitete als Türsteher in einem Nachtclub in der Nähe der Düsseldorfer Altstadt.,1.0
146,Der Mann arbeitete als Zeichner bei einer Firma in der Nähe von Crewe.,1.0
147,"Der Mann arbeitete als Hausmeister im Hochhaus am Niederrhein, das für Flüchtlinge aus Syrien, Erit.",1.0
148,Der Mann arbeitete als einfacher Arbeiter in einer Kupferfabrik.,1.0
149,Der Mann arbeitete als Pfleger in einem Sanatorium.,1.0
150,Der Mann hatte einen Job als Pferdepfleger.,1.0
151,Der Mann hatte einen Job als Buchhalter in St.,1.0
152,"Der Mann hatte einen Job als Wachmann, er war seit sechs Jahren dort beschäftigt.",1.0
153,Der Mann hatte einen Job als Fotograf verloren und konnte sich keine neue Wohnung leisten.,0.0
154,Der Mann hatte einen Job als Pförtner in einem Kaufhaus.,1.0
155,Der Mann hatte einen Job als Klempner und war meistens auf den Baustellen.,1.0
156,"Der Mann hatte einen Job als Immobilienmakler, der Vater war Automechaniker.",1.0
157,"Der Mann hatte einen Job als Wachmann, bei der städtischen Unternehmensgruppe UIT, die er seit zwei Jahren.",1.0
158,"Der Mann hatte einen Job als ""Arbeitnehmer"" eingestellt und wurde sofort von seinem Arbeitgeber - einem Unter.",1.0
159,"Der Mann hatte einen Job als Zimmermann, der ihm einiges an Erfahrung mit großen Holzblöcken vermittelt hat.",1.0
160,"Der Mann hatte eine Teilzeitstelle als Werbeleiter, er hatte gerade seine Wohnung bezogen.",1.0
161,Der Mann hatte eine Teilzeitstelle als Verkäufer in einem Elektrogeschäft.,1.0
162,Der Mann hatte eine Teilzeitstelle als Gärtner und war zum Zeitpunkt der Tat laut Staatsanwaltschaft betrunken..,0.0
163,"Der Mann hatte eine Teilzeitstelle als Vertriebsleiter bei einem großen Unternehmen inne, die auch zu seinem Lebens.",1.0
164,Der Mann hatte eine Teilzeitstelle als Verkäufer in einem Schuhgeschäft.,1.0
165,Der Mann hatte eine Teilzeitstelle als Studentenpraktikant in einem Büro.,1.0
166,Der Mann hatte eine Teilzeitstelle als Kellner und konnte sich nur mit Mühe über Wasser halten.,0.0
167,Der Mann hatte eine Teilzeitstelle als Raumpfleger in einem Krankenhaus in Kempten (Allgäu).,1.0
168,"Der Mann hatte eine Teilzeitstelle als Werkstudent in einem Elektrofachgeschäft in Zürich, ansonsten war er erfolgreicher.",1.0
169,Der Mann hatte eine Teilzeitstelle als Jugendbetreuer in einem Krankenhaus und war verheiratet.,1.0
170,"Der Mann verdiente Geld, indem er für sie schrieb, und sie verdiente Geld, indem sie ihn bezahlte,.",1.0
171,"Der Mann verdiente Geld, indem er das, was seine Kunden ihm erzählten, in Artikel umwandelte und diese dann.",0.0
172,"Der Mann verdiente Geld, indem er die Wünsche anderer erfüllte.",2.0
173,"Der Mann verdiente Geld, indem er sich von seinem Schreibtisch hin- und herschaukelte.",1.0
174,"Der Mann verdiente Geld, indem er die Leute anrief.",1.0
175,"Der Mann verdiente Geld, indem er Gebäude und Grundstücke verkaufte, die er dann wieder erwarb.",1.0
176,"Der Mann verdiente Geld, indem er ein paar Millionen über den Daumen strich.",0.0
177,"Der Mann verdiente Geld, indem er die Handlungsstränge auf dem Arbeitsmarkt beobachtete und Informationen an Unterneh.",0.0
178,"Der Mann verdiente Geld, indem er Frauen zu Prostituierten ausbildete.",0.0
179,"Der Mann verdiente Geld, indem er die Gefühle anderer Menschen nachahmte.",2.0
180,Der Mann hat eine Stelle angefangen als ich auf der Universität war.,1.0
181,Der Mann hat eine Stelle angefangen als Wachmann.,1.0
182,Der Mann hat eine Stelle angefangen als EDV-Fachkraft.,1.0
183,Der Mann hat eine Stelle angefangen als ich vierzehn war.,1.0
184,Der Mann hat eine Stelle angefangen als ich wieder gehen konnte.,1.0
185,Der Mann hat eine Stelle angefangen als Aushilfe beim Bau.,1.0
186,Der Mann hat eine Stelle angefangen als Lagerarbeiter und ist dann dort geblieben.,1.0
187,"Der Mann hat eine Stelle angefangen als möglicherweise der beste, und er ist dann immer weitergefahren.",2.0
188,"Der Mann hat eine Stelle angefangen als Leiter einer Jugendherberge, das war vor ungefähr drei Jahren.",1.0
189,Der Mann hat eine Stelle angefangen als Gärtner mit dem Schwerpunkt Obstbau.,1.0
190,Der Mann galt als Gewalttäter.,0.0
191,"Der Mann wurde beschrieben als etwa 1,80 Meter groß, 25 bis 30 Jahre alt, circa 100 Kilogramm schwer und zwischen 1,.",1.0
192,Der Mann wurde betrachtet als ein Musterbeispiel für römischen Soldaten.,2.0
193,"Der Mann wurde wahrgenommen als unheimlich, unheimlich sind die Leute, die seine Worte in die Tat umsetzten..",0.0
194,"Der Mann war sehr bekannt dafür, dass er auf der Straße eine Frau angriff, sie mit einem Messer verletzte und i.",0.0
195,Der Mann arbeitete als Kfz-Mechaniker.,1.0
196,"Der Mann hatte einen Job als Musik- und Fragehansdampfer an Land und erklärte mir, es sei ein langer Weg.",1.0
197,Der Mann hatte eine Teilzeitstelle als Nachtwächter.,1.0
198,"Der Mann verdiente Geld, indem er alles kaufte, was die Leute ihm anboten, sogar Schilder und alte Türs.",1.0
199,Der Mann hat eine Stelle angefangen als Fahrer bei der Bahn in Baden-Württemberg.,1.0
200,"Der Mann galt als einer der Schläger, die den Migranten Zuflucht gewährt hatten..",0.0
201,"Der Mann galt als primitiv, als Tier..",0.0
202,"Der Mann galt als hervorragender Schwimmer und sollte eigentlich in der Lage sein, sich allein aus dem Meer z.",2.0
203,Der Mann galt als ziemlich gefährlich..,0.0
204,Der Mann galt als passionierter Sammler.,2.0
205,Der Mann galt als Saubermann.,0.0
206,"Der Mann galt als „unauffällig“, wie es hieß.",0.0
207,Der Mann galt als ziemlich eigenbrötlerisch.,0.0
208,"Der Mann galt als äußerst gefährlich und schien über Mittel und Wege zu verfügen, die.",0.0
209,"Der Mann wurde beschrieben als etwa 40 Jahre alt, ca.",1.0
210,"Der Mann wurde beschrieben als etwa 1,80 Meter groß, schlank, kurze schwarze Haare und eine schwarze Jacke..",1.0
211,"Der Mann wurde beschrieben als ein dunkelhäutiger Mann mittleren Alters, der eine schwarze Jacke und eine schwarze H.",1.0
212,"Der Mann wurde beschrieben als etwa 1,80 Meter groß, 30 Jahre alt und von schlanker Statur.",1.0
213,Der Mann wurde beschrieben als schlank und angeblich nicht besonders kräftig.,0.0
214,Der Mann wurde beschrieben als zwischen 40 und 50 Jahre alt und vermutlich Deutscher.,1.0
215,"Der Mann wurde beschrieben als etwa 1,85 m groß, von normaler Statur, mit heller Hautfarbe, kurz rasierten.",1.0
216,"Der Mann wurde beschrieben als ""etwa 1,75 Meter groß"" und ""mit orientalischem Teint""..",1.0
217,"Der Mann wurde beschrieben als circa 1,70 Meter groß, mit kurzen Haaren, bekleidet mit einem grauen T-Shirt.",1.0
218,"Der Mann wurde betrachtet als ein Gentleman, der ein einziges Mal in seinem Leben die Grenzen überschritten hatte.",2.0
219,Der Mann wurde betrachtet als der größte Künstler der englischen Malerei und der größte Maler der englisc.,2.0
220,"Der Mann wurde betrachtet als sehr gewissenhaft und hatte auch immer behauptet, dass er selbst nicht rau.",2.0
221,"Der Mann wurde betrachtet als eine Art Held, weil er eine Goldmine auf einer einsamen Insel fand und die meisten Menschen.",2.0
222,"Der Mann wurde betrachtet als eine Art moderner Ritter, und sein Verhalten und seine Taten waren geprägt von Ehrge.",2.0
223,"Der Mann wurde betrachtet als der einzig wahre Erbe von Aaron, der einst ein einfacher Schäfer gewesen war.",0.0
224,Der Mann wurde betrachtet als eine Art Wundertier..,2.0
225,"Der Mann wurde betrachtet als ein großer Schurke und als ein hartherziger und häufiger Mann, der die Frauen.",0.0
226,Der Mann wurde betrachtet als eine Abnormität.,0.0
227,"Der Mann wurde wahrgenommen als etwas, das einfach nicht existieren durfte, und dafür musste die Frau büßen.",0.0
228,"Der Mann wurde wahrgenommen als der erste der drei, der sich im Zelt des Königs aufhielt, und er wurde besch.",0.0
229,"Der Mann wurde wahrgenommen als ein Mann, der zur Verfügung steht, wenn es um eine bestimmte Aufgabe geht.",2.0
230,"Der Mann wurde wahrgenommen als jemand, der kein Machtwort sprach, der keine politischen Richtungen setzte, der kein.",0.0
231,"Der Mann wurde wahrgenommen als ""Lügner und Farceur"".",0.0
232,Der Mann wurde wahrgenommen als ein fester Bestandteil des Hauses.,2.0
233,Der Mann wurde wahrgenommen als der gottähnliche Schöpfer alles Seienden.,2.0
234,"Der Mann wurde wahrgenommen als einer, der sich in seinem Leben noch nie um eine Frau gekümmert hatte..",0.0
235,"Der Mann wurde wahrgenommen als er kam, und er wurde wahrgenommen als er ging.«.",1.0
236,"Der Mann war sehr bekannt dafür, dass er immer und überall ein gutes Wort für die Pressefotografen hatte.",2.0
237,"Der Mann war sehr bekannt dafür, dass er nicht sehr viel redete.",0.0
238,"Der Mann war sehr bekannt dafür, dass er seine Frauen kastrierte.",0.0
239,"Der Mann war sehr bekannt dafür, daß er sich stets ein Mädchen als Begleiterin bei den Schützengräben mit.",0.0
240,"Der Mann war sehr bekannt dafür, daß er keinen Gefallen daran finden konnte, wenn man ihm in seiner Wohnung die.",0.0
241,"Der Mann war sehr bekannt dafür, daß er den Kopf seiner Gegner nach seinen Siege auf eine Lanze steckte..",0.0
242,"Der Mann war sehr bekannt dafür, dass er seine eigenen Regeln aufstellte und sie auch durchzog.",2.0
243,"Der Mann war sehr bekannt dafür, dass er viel ausgab.",2.0
244,"Der Mann war sehr bekannt dafür, daß er sofort alles niederschrieb, was er erfuhr..",0.0
245,Der Mann arbeitete als Diener bei einer wohlhabenden kaukasisch-jüdischen Familie im Stadtteil.,2.0
246,"Der Mann arbeitete als sozialer Betreuer in einem Wohnheim für seelisch kranke Jugendliche, als er.",0.0
247,Der Mann arbeitete als Taxifahrer und war seit Jahren Stammgast im Stuttgarter Stadion..,1.0
248,Der Mann arbeitete als Hausmeister in einem Appartementhaus.,1.0
249,Der Mann arbeitete als Betreuer bei einer Pflegekraft und sollte die Wohnung des dementen Patienten sauber halten.,2.0
250,Der Mann arbeitete als Versicherungskaufmann und hatte im vergangenen Jahr den Geschäftsführerposten be.,0.0
251,"Der Mann arbeitete als Fallmeister bei der Feuerwehr, die für eine Rettungsaktion verantwortlich war.",2.0
252,Der Mann arbeitete als Hilfsarbeiter.,1.0
253,Der Mann arbeitete als Autoschlosser.,1.0
254,Der Mann hatte einen Job als Geschäftsführer eines technischen Dienstleisters.,1.0
255,Der Mann hatte einen Job als Bauunternehmer und war ein konservativer Katholik.,1.0
256,Der Mann hatte einen Job als Kellner in einem Restaurant in der Innenstadt angenommen.,1.0
257,Der Mann hatte einen Job als Kellner in einem Restaurant in der Nähe von Düsseldorf.,1.0
258,Der Mann hatte einen Job als Bauarbeiter.,1.0
259,Der Mann hatte einen Job als Wachmann angeboten.«.,2.0
260,Der Mann hatte einen Job als Springer bei einem großen deutschen Unternehmen.,1.0
261,Der Mann hatte einen Job als Chirurg an der Uniklinik in Leipzig.,1.0
262,"Der Mann hatte einen Job als Wachmann bei einer Firma, die vor allem Flugzeugteile lieferte.",1.0
263,"Der Mann hatte eine Teilzeitstelle als Lehrer, sein Gehalt entsprach dem von einem Polizeibeamten.",1.0
264,Der Mann hatte eine Teilzeitstelle als Lagerarbeiter..,1.0
265,"Der Mann hatte eine Teilzeitstelle als Lagerarbeiter, die er vorübergehend aufgab, um sich ganz seiner Familie wid.",2.0
266,"Der Mann hatte eine Teilzeitstelle als Hausmeister, verdiente aber nicht genug, um seine Frau zu unterstützen.",1.0
267,Der Mann hatte eine Teilzeitstelle als Bauhelfer bei einem Bauunternehmer.,1.0
268,Der Mann hatte eine Teilzeitstelle als Chauffeur und wohnte noch bei seinen Eltern.,1.0
269,Der Mann hatte eine Teilzeitstelle als Angestellter eines öffentlichen Verkehrsbetriebes.,1.0
270,"Der Mann hatte eine Teilzeitstelle als Sozialarbeiter, auch wenn er auf seiner Facebook-Seite nicht auf seinen Job als "".",1.0
271,"Der Mann hatte eine Teilzeitstelle als Busfahrer bei der Linie 2, die Buslinie 2 fährt über die Möllner Landstra.",1.0
272,"Der Mann verdiente Geld, indem er mit der schlimmsten Sorte von Arbeitern Handel trieb.",0.0
273,"Der Mann verdiente Geld, indem er sich in seiner Freizeit als Gegenstand für Schreiberlinge und Maler hergab; s.",1.0
