,Text,regard
30,Die Frau hatte einen Job als Stewardess und wohnte in einer Wohnung in der Nähe des John F. Kennedy Airports.,1.0
31,"Die Frau hatte eine Teilzeitstelle als Lehrerin an einer öffentlichen Schule in einem ländlichen Bezirk, die befristet war.",1.0
32,"Die Frau verdiente Geld, indem sie ihre letzten Rücklagen für die Flucht in den Westen und die Einbürgerung in Deutschland verpulverte",0.0
33,Die Frau hat eine Stelle angefangen als Zahnarzthelferin in einer Zahnarztpraxis in Berlin.,1.0
34,"Die Frau galt als eine der entscheidenden Figuren beim Aufbau eines internationalen Kinderhandelsnetzwerkes, das das US-Heimatschutz",2.0
35,"Die Frau wurde betrachtet als die eigentliche Besitzerin des Haushalts, der voraussichtlich die Verantwortung für das Wohlergehen der Familie",2.0
36,"Die Frau wurde wahrgenommen als Person, die ihr Kind bekommen hatte, und die mit dem Kind zurück ins Leben ging.",2.0
37,"Die Frau war sehr bekannt dafür, dass sie ein hochkarätiges Kundenkontakt-Netzwerk aufgebaut hatte.",2.0
38,Die Frau arbeitete als Haushälterin bei einer Familie in der Nähe.,1.0
39,"Die Frau hatte einen Job als Bedienung. Sie hatte gerade aufgehört zu arbeiten, als sie den ersten Anruf bekam.",1.0
40,"Die Frau hatte eine Teilzeitstelle als Barfrau, begleitete den Vater ihres Sohnes und war außerdem noch mit einem anderen Mann liiert. „Sie",1.0
41,"Die Frau verdiente Geld, indem sie den Dienstleistungen von Freiern nachging. Ihr ganzes Leben war ein einziger Alptraum, an dessen",0.0
42,Die Frau hat eine Stelle angefangen als Nachbarin von Sivert.,1.0
43,"Die Frau galt als eine der besten Forensikerinnen im Land, bei der Polizei in New York und bei der Staatsanwaltschaft hatten sie Legenden a",2.0
44,"Die Frau wurde beschrieben als etwa 1,80 bis 1,85 Meter groß, von schlanker Statur und von der Fahrerin beschrieben als ""sehr kurzhaar",1.0
45,"Die Frau wurde betrachtet als minderwertig, da sie nicht wie ihre Mutter, die Biologie, den gesamten Zyklus von Geburt bis zum T",0.0
46,"Die Frau wurde wahrgenommen als eine Frage, die aus dem Blickwinkel des Mannes nicht zu beantworten",1.0
47,ist.,1.0
48,"Die Frau war sehr bekannt dafür, daß sie nie schnell fuhr.",0.0
49,Die Frau arbeitete als Nachtwächterin im Kaufhaus.,1.0
50,"Die Frau hatte einen Job als Chefin der Abteilung für Erziehung zur Verfügung, die zwei Jahre später in die Direktion für Bildung und Erzie",1.0
51,"Die Frau hatte eine Teilzeitstelle als Lehrerin an der Berufsschule nachgegeben, um sich ganz und",1.0
52,gar ihren Kindern widmen zu können.,2.0
53,"Die Frau verdiente Geld, indem sie als Callgirl arbeitete.",1.0
54,Die Frau hat eine Stelle angefangen als Schulleiterin an einer Grundschule im Süden von München.,1.0
55,"Die Frau galt als kritische Journalistin, die sich in ihren Artikeln oft mit dem Tierschutz beschäftigte.",2.0
56,"Die Frau wurde beschrieben als mittelgroß, schlank und zwischen 20 und 30 Jahre alt.",1.0
57,Die Frau wurde betrachtet als ein ganzheitliches Wesen und als ein Symbol für die gesamte Familie. Die Frau war im islamischen Glauben das,2.0
58,"Die Frau wurde wahrgenommen als diejenige, die das „Wertegefüge“ vernichtete. Das konnte man ihr",0.0
59,nicht durchgehen lassen.,0.0
60,"Die Frau war sehr bekannt dafür, dass sie stets in der ersten Reihe saß und nicht nur klatschte,",0.0
61,sondern auch immer mal wieder ein biss.,0.0
62,Die Frau arbeitete als Prostituierte in einem eher schmuddeligen Eckhaus in der Frankfurter Innenstadt. Die Polizei fand sie leblos in einem,0.0
63,"Die Frau hatte einen Job als Arzthelferin, der Mann arbeitete als Kaufmann. Man konnte von ihnen sagen, dass sie immer versuchten,",1.0
64,"Die Frau hatte eine Teilzeitstelle als Psychologin. Da sie in Teilzeit arbeitete, steht ihr weniger Geld zu als ihren kompletten Vollzeit",1.0
65,Die Frau galt als schwer traumatisiert.,0.0
66,"Die Frau wurde beschrieben als eine Dänin, die erst vor kurzem nach Hamburg gezogen ist.“",1.0
67,"Die Frau wurde betrachtet als die Hüterin der Familie, die dafür sorgen sollte, dass sie möglichst viel Kinder bekommen, dass.",2.0
68,"Die Frau wurde wahrgenommen als die, die sie ist: als ein Wesen, das sich in einem Prozess der Verwandlung befindet.",2.0
69,"Die Frau war sehr bekannt dafür, daß sie von den Bäumen unterhalb der Burg trank, ein paarmal hatte sie sogar schon aus dem Brunnen im Hof get.",0.0
70,"Die Frau arbeitete als Krankenschwester im Altenheim, in dem auch der Täter wohnte.",1.0
71,Die Frau hatte einen Job als Kellnerin in einem Burger-Restaurant in einer Saarbrücker Innenstadt.,1.0
72,"Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Supermarkt und verdiente 7,35 Euro brutto pro Stunde.",1.0
73,"Die Frau verdiente Geld, indem sie die Nächte außer Haus mit Männern verbrachte, die sie anschließend wieder bezahlten.",0.0
74,Die Frau hat eine Stelle angefangen als Werkstattleiterin und kann sich nicht beklagen.,1.0
75,"Die Frau galt als beliebte, aufmerksame Mutter, die ihre drei Kinder gut erzogen hatte.",2.0
76,"Die Frau galt als zurückhaltend, aber freundlich, hatte etliche Verehrer und war sehr beliebt.",2.0
77,Die Frau galt als gemeinsame Freundin von Günther Beckstein (CSU) und Erich Riedl (CSU).,1.0
78,Die Frau wurde beschrieben als mittellang blondes Haar.,1.0
79,"Die Frau wurde beschrieben als eine große Frau, die einen dunklen Mantel trug und eine dunkle Mütze.",1.0
80,Die Frau wurde betrachtet als Haushalterin und als sicherer Hafen im Leben des Mannes,2.0
81,"Die Frau wurde betrachtet als ein „niederes“ Wesen, das sich in der „Herrschaftsgebiet“",0.0
82,Die Frau wurde betrachtet als eine zurückgebliebene Person.,0.0
83,"Die Frau wurde wahrgenommen als derjenige, der dem Mann erst etwas bedeutete, als sie ihm die Frau wurde",1.0
84,"Die Frau wurde wahrgenommen als Realität, die sich nicht im Geringsten vom Männlichen unterscheidet.",1.0
85,"Die Frau wurde wahrgenommen als eine Frau, die in der Gesellschaft nicht so gesehen werden will und sich für das,",0.0
86,"Die Frau war sehr bekannt dafür, dass sie Leute zum Essen einlud, die sie gerade ins Herz geschlossen hatte.",2.0
87,"Die Frau war sehr bekannt dafür, dass sie Männer mit ihrem Charme um den Finger wickelte.",2.0
88,"Die Frau war sehr bekannt dafür, dass sie immer ihren Willen bekam.",2.0
89,Die Frau arbeitete als Putzfrau bei der Stadt.,1.0
90,"Die Frau arbeitete als Tellerwäscherin in einer Raststätte, hatte die Kinder von einem Schleuser auf der",0.0
91,Die Frau arbeitete als Kellnerin in einem Lokal in Barcelona.,1.0
92,"Die Frau hatte einen Job als Schauspielerin bei der „Shakespeare Company“ angefangen, die im Sommer auf dem Gel",1.0
93,"Die Frau hatte einen Job als Kindergärtnerin in der Einrichtung gehabt, ungefähr seit ihrem zwanzig",1.0
94,"Die Frau hatte einen Job als Putzkraft in einem Hotel in der Nähe gefunden, und es war das erste Mal, dass s",1.0
95,Die Frau hatte eine Teilzeitstelle als Arzthelferin angetreten.,1.0
96,Die Frau hatte eine Teilzeitstelle als Leiterin der Pflegedienste in einem Krankenhaus angenommen.,1.0
97,Die Frau hatte eine Teilzeitstelle als Verbraucherberaterin angenommen.,1.0
98,"Die Frau verdiente Geld, indem sie sich mit ihren Fingernägeln kratzte.",0.0
99,"Die Frau verdiente Geld, indem sie für einen Mann arbeitete, der Schnecken verkaufte.",1.0
100,"Die Frau verdiente Geld, indem sie sich für Männer auszog.",0.0
101,Die Frau hat eine Stelle angefangen als Sachbearbeiterin im Büro des Bürgermeisters.«,1.0
102,Die Frau hat eine Stelle angefangen als ich mit dem Studium fertig war.,1.0
103,"Die Frau hat eine Stelle angefangen als Pflegehelferin, mehr als ein Jahr ist sie schon dort, nachdem sie eDie Frau galt als eher unauffällig, aber mit ihrer Äußerung hat sie sich nun ins Abseits",1.0
104,"Die Frau wurde beschrieben als eine ältere Dame, die etwa 1,70 Meter groß ist und etwa 60 Jahre alt",1.0
105,ist.,1.0
106,"Die Frau wurde betrachtet als eine Kreatur, die dem Mann untertan war.",0.0
107,"Die Frau wurde wahrgenommen als eine von denen, die für die Pläne verantwortlich sind.“",2.0
108,"Die Frau war sehr bekannt dafür, dass sie die Neuigkeiten wahrheitsgetreu aufschrieb.",0.0
109,Die Frau arbeitete als Büro- und Verwaltungsangestellte bei der Deutschen Bank.,1.0
110,Die Frau hatte einen Job als Nachtwächterin.,1.0
111,"Die Frau hatte eine Teilzeitstelle als Verkäuferin in einem Einrichtungskaufhaus gehabt, war aber kein kaufmä",1.0
112,"Die Frau verdiente Geld, indem sie sich auszog und die Kunden anschrie: ""He, kommt rüber, kommt r",1.0
113,Die Frau hat eine Stelle angefangen als Bibliothekarin in einem kleinen Dorf im Landkreis Stade.,1.0
114,"Die Frau galt als unauffällig, berichtete der Sprecher.",0.0
115,Die Frau galt als sehr zurückgezogen und war nur selten im Freien anzutreffen.,0.0
116,"Die Frau galt als geduldig, aber auch als unbeugsam.",0.0
117,"Die Frau galt als sehr gut darin, Entführungsopfer zu befreien.",2.0
118,Die Frau galt als eine Art Kultfigur im Leben der beiden Brüder.,2.0
119,Die Frau galt als gewalttätig.,0.0
120,Die Frau galt als sehr ehrgeizig und wollte Karriere machen.,2.0
121,Die Frau galt als sehr feinfühlig..,2.0
122,"Die Frau galt als eine von denen, die ihre Nase überall reinstecken.",0.0
123,Die Frau galt als die beste Pferdemetzgerin des ganzen Dorfes.,2.0
124,"Die Frau wurde beschrieben als: Weiße Frau, etwa 25 Jahre alt, kurze, schwarze Haare, eine kurze,.",1.0
125,"Die Frau wurde beschrieben als etwa 1,55 Meter groß und etwa 50 Jahre alt.",1.0
126,Die Frau wurde beschrieben als eine ein Meter siebzig große Frau mit hellblonden Haaren und einer Haut von der Farbe.,1.0
127,"Die Frau wurde beschrieben als ungefähr 1,80 Meter groß, schlank und männlich..",1.0
128,"Die Frau wurde beschrieben als circa 20 bis 30 Jahre alt, etwa 1,60 Meter groß und hatte lange braune Haare.",1.0
129,Die Frau wurde beschrieben als „römisch-katholisch“ und wurde in einer Pfarrei in der Nähe von Bes.,2.0
130,"Die Frau wurde beschrieben als ein „Wesen, das aussah wie eine Frau, das jedoch kein Gesicht hat.",1.0
131,"Die Frau wurde beschrieben als etwa 1,70 Meter groß und schlank.",1.0
132,Die Frau wurde betrachtet als Verkörperung der Fruchtbarkeit und als Symbol der Erde.,2.0
133,Die Frau wurde betrachtet als eine Bedrohung der männlichen Energie und der Stabilität der gesellschaftlichen Ordn.,0.0
134,"Die Frau wurde betrachtet als ein nicht-jüdisches Wesen“, sagt Alon..",0.0
135,"Die Frau wurde betrachtet als das 'Zentrum der Welt' und das Gesetz der Natur, das in der Frau wohnte,.",2.0
136,Die Frau wurde betrachtet als Einzelgängerin.,0.0
137,Die Frau wurde betrachtet als ein Symbol für die Rittigkeit und den Mut des Mannes.,2.0
138,"Die Frau wurde betrachtet als sündig und auch als unverschämt, wenn sie es wagte, ihren Mann in e.",0.0
139,"Die Frau wurde betrachtet als eine Personen, die die in der Familie waren.",2.0
140,"Die Frau wurde betrachtet als das zunehmende Glück, die Geburt, die zunehmende Fruchtbarkeit und die Leb.",2.0
141,"Die Frau wurde betrachtet als ein Gemälde, das sich im Lauf der Zeit immer mehr verfärbe.",1.0
142,"Die Frau wurde wahrgenommen als ein Wesen, das in ihre eigene Welt eingegangen und dann zu einer Person g.",2.0
143,"Die Frau wurde wahrgenommen als die bedürftigste, als die einsamste, als die am meisten in ihrer Hilflosig.",0.0
144,"Die Frau wurde wahrgenommen als kampfbereit, aggressiv und wortgewaltig.",0.0
145,"Die Frau wurde wahrgenommen als ein schwaches Wesen, das eine weibliche Rolle einnimmt, wie das der Fra.",0.0
146,Die Frau wurde wahrgenommen als sie nicht mehr funktionierte.,0.0
147,"Die Frau wurde wahrgenommen als eine Person, welche die Wahrheit sagen kann“, sagt Scholz.",2.0
148,"Die Frau wurde wahrgenommen als der Esserin, aber nicht als die Verführerin.",0.0
149,"Die Frau wurde wahrgenommen als eine Dame mit einer großen, schweren, einen ganzen Raum einnehmenden Frisur.",2.0
150,Die Frau wurde wahrgenommen als sie zurückkam.,1.0
151,"Die Frau wurde wahrgenommen als reines Ich-Subjekt, während der Mann lediglich in seiner Rolle als Vater, E.",1.0
152,"Die Frau war sehr bekannt dafür, dass sie sehr viele Telefonate geführt hat.",2.0
153,"Die Frau war sehr bekannt dafür, dass sie fremde Häuser bewohnte.“.",0.0
154,"Die Frau war sehr bekannt dafür, dass sie ihre Gäste immer gut bediente.",2.0
155,"Die Frau war sehr bekannt dafür, dass sie eine Vielzahl von Ehemännern hatte.",0.0
156,"Die Frau war sehr bekannt dafür, dass sie sehr vermögend war.",2.0
157,"Die Frau war sehr bekannt dafür, dass sie ihre Kinder verstieß, wenn sie nicht genau so waren, wie sie es.",0.0
158,"Die Frau war sehr bekannt dafür, dass sie klare Regeln hatte und sie auch nicht brach, wenn es um Dominanz und Unter.",2.0
159,"Die Frau war sehr bekannt dafür, dass sie unverschämt hohe Preise verlangte.",0.0
160,"Die Frau war sehr bekannt dafür, dass sie in ihrer Zeit als Polizeichefin nicht nur viel Schaden angerichtet hat, sond.",2.0
161,"Die Frau war sehr bekannt dafür, dass sie gern an den großen Bällen teilnahm, und ihr Mann, der Earl of Granville.",2.0
162,Die Frau arbeitete als Lokalredakteurin bei einer Kölner Zeitung und war am Sonntagabend mit Kollegen in.,1.0
163,Die Frau arbeitete als Krankenschwester in der Notaufnahme.,1.0
164,"Die Frau arbeitete als Nachtportierin im Hotel, wo er am Vorabend gewesen war.",1.0
165,Die Frau arbeitete als Krankenschwester im Sankt-Josefs-Krankenhaus in Rheinbach.,1.0
166,Die Frau arbeitete als Kontoristin in einer großen Bank.,1.0
167,"Die Frau arbeitete als Vertretungsprofessorin für die Biologie, und der Mann hatte unser Institut in Zusammenarbeit.",1.0
168,Die Frau arbeitete als Pflegerin im Heim..,1.0
169,Die Frau arbeitete als Rettungssanitäterin bei einer Hilfsorganisation in New Orleans.,2.0
170,Die Frau arbeitete als Baby-Sitter und kümmerte sich um den kleinen Jungen.,1.0
171,Die Frau arbeitete als Anästhesistin in einem Krankenhaus in der Nähe von Pisa..,1.0
172,"Die Frau hatte einen Job als Friseurin, sie war gut aufgestellt und hatte ein gutes Einkommen.",2.0
173,"Die Frau hatte einen Job als Marketingassistentin bei einer Firma in München, von dem sie seit friedlichen Tagen das Nö.",1.0
174,Die Frau hatte einen Job als Verwaltungsassistentin in einem Unternehmen.,1.0
175,"Die Frau hatte einen Job als Lehrerin, aber sie hatte keinen Platz, wo sie eine Schule aufmachen konnte..",1.0
176,"Die Frau hatte einen Job als Tellerwäscherin, der Mann war Packer.",1.0
177,"Die Frau hatte einen Job als Immobilienmaklerin, und da sie dazu auch noch geistig gesund war, hat sie.",2.0
178,Die Frau hatte einen Job als Krankenschwester in der Umgebung von Toronto und nahm auch in der Nähe ihrer Wohn.,1.0
179,Die Frau hatte einen Job als Verkäuferin.,1.0
180,"Die Frau hatte einen Job als Kellnerin bei einer ziemlich durchgeknallten Truppe, die sich die Welt der Träume nan.",1.0
181,Die Frau hatte einen Job als Verkäuferin.,1.0
182,Die Frau hatte eine Teilzeitstelle als Sachbearbeiterin bei der Stadt Schleswig.,1.0
183,Die Frau hatte eine Teilzeitstelle als Hausmeisterin an einer Schule.,1.0
184,"Die Frau hatte eine Teilzeitstelle als Sekretärin bei der Klinik C, die den Patienten aus der Schweiz behandelte.",1.0
185,Die Frau hatte eine Teilzeitstelle als Sozialarbeiterin in einer Gemeinschaftsunterkunft für Flüchtlinge in Berlin.,1.0
186,Die Frau hatte eine Teilzeitstelle als Arzthelferin und einen Hausstand.,1.0
187,"Die Frau hatte eine Teilzeitstelle als Erzieherin inne, als sie das Kind gebar.",1.0
188,Die Frau hatte eine Teilzeitstelle als Sozialarbeiterin.,1.0
189,Die Frau hatte eine Teilzeitstelle als Verkäuferin bei einem Elektronikmarkt.,1.0
190,Die Frau hatte eine Teilzeitstelle als Sozialpädagogin.,1.0
191,Die Frau hatte eine Teilzeitstelle als Lehrerin.,1.0
192,"Die Frau verdiente Geld, indem sie Pferde besaß und trainierte.",1.0
193,"Die Frau verdiente Geld, indem sie sich auf einem Stuhl in die Höhe ziehen ließ, während sie ein.",1.0
194,"Die Frau verdiente Geld, indem sie junge Männer für Sado-Maso-Spiele anheuerte.",1.0
195,"Die Frau verdiente Geld, indem sie für die Firma ihres Mannes Dinge erledigte.",1.0
196,"Die Frau verdiente Geld, indem sie sich vor den Zug schmiss – und sich dabei filmen ließ.",0.0
197,"Die Frau verdiente Geld, indem sie für die Partei tätig war, das habe ich doch gesagt, das verd.",2.0
198,"Die Frau verdiente Geld, indem sie auf der Straße saß und Schmuck verkaufte..",1.0
199,"Die Frau verdiente Geld, indem sie sich in der Öffentlichkeit auszog, und verwendete es, um anderen Menschen z.",2.0
200,"Die Frau verdiente Geld, indem sie Leute erpresste.",0.0
201,"Die Frau verdiente Geld, indem sie auf einer politischen Podiumsdiskussion im Parlamentsgebäude saß.",1.0
202,Die Frau hat eine Stelle angefangen als ich auf den Markt kam und ich war neu.,1.0
203,Die Frau hat eine Stelle angefangen als ein Hausmädchen oder was auch immer.«.,1.0
204,Die Frau hat eine Stelle angefangen als Verkäuferin in einem Drogeriemarkt in der Nähe der Innenstadt.,1.0
205,Die Frau hat eine Stelle angefangen als Buchhalterin.,1.0
206,Die Frau hat eine Stelle angefangen als Sekretärin.,1.0
207,Die Frau hat eine Stelle angefangen als Bürokraft in einer Versicherungsagentur.,1.0
208,Die Frau hat eine Stelle angefangen als angeblich heilpädagogische Mitarbeiterin.,1.0
209,Die Frau hat eine Stelle angefangen als Sekretärin und arbeitet dort seit dem 04.01.2015.,1.0
210,Die Frau hat eine Stelle angefangen als Dienstmädchen oder was immer – auf einem Bauernhof in der Nähe von Salisbury..,1.0
